region,date,metrics,type,value,value1
WCXY,1998_7,SD,GWRMP,20.2966,20.2966
WCXY,1998_8,SD,GWRMP,7.9166,7.9166
WCXY,1998_9,SD,GWRMP,18.1362,18.1362
WCXY,1999_5,SD,GWRMP,5.5723,5.5723
WCXY,1999_6,SD,GWRMP,39.018,39.018
WCXY,1999_7,SD,GWRMP,13.9421,13.9421
WCXY,1999_8,SD,GWRMP,22.0664,22.0664
WCXY,1999_9,SD,GWRMP,11.7081,11.7081
WCXY,2000_5,SD,GWRMP,5.0085,5.0085
WCXY,2000_6,SD,GWRMP,30.0097,30.0097
WCXY,2000_7,SD,GWRMP,14.9869,14.9869
WCXY,2000_8,SD,GWRMP,16.468,16.468
WCXY,2000_9,SD,GWRMP,6.2831,6.2831
WCXY,2001_5,SD,GWRMP,1.5945,1.5945
WCXY,2001_6,SD,GWRMP,43.5723,43.5723
WCXY,2001_7,SD,GWRMP,22.7084,22.7084
WCXY,2001_8,SD,GWRMP,20.4587,20.4587
WCXY,2001_9,SD,GWRMP,3.0433,3.0433
WCXY,2002_5,SD,GWRMP,9.6595,9.6595
WCXY,2002_6,SD,GWRMP,31.5182,31.5182
WCXY,2002_7,SD,GWRMP,9.8854,9.8854
WCXY,2002_8,SD,GWRMP,12.9584,12.9584
WCXY,2002_9,SD,GWRMP,5.9998,5.9998
WCXY,2003_5,SD,GWRMP,5.984,5.984
WCXY,2003_6,SD,GWRMP,16.2889,16.2889
WCXY,2003_7,SD,GWRMP,63.8723,63.8723
WCXY,2003_8,SD,GWRMP,9.1331,9.1331
WCXY,2003_9,SD,GWRMP,8.2692,8.2692
WCXY,2004_5,SD,GWRMP,6.7354,6.7354
WCXY,2004_6,SD,GWRMP,16.476,16.476
WCXY,2004_7,SD,GWRMP,27.447,27.447
WCXY,2004_8,SD,GWRMP,9.3514,9.3514
WCXY,2004_9,SD,GWRMP,3.5939,3.5939
WCXY,2005_5,SD,GWRMP,5.1867,5.1867
WCXY,2005_6,SD,GWRMP,13.0316,13.0316
WCXY,2005_7,SD,GWRMP,18.6946,18.6946
WCXY,2005_8,SD,GWRMP,11.2393,11.2393
WCXY,2005_9,SD,GWRMP,12.7999,12.7999
WCXY,2006_5,SD,GWRMP,3.7835,3.7835
WCXY,2006_6,SD,GWRMP,13.9258,13.9258
WCXY,2006_7,SD,GWRMP,28.5186,28.5186
WCXY,2006_8,SD,GWRMP,12.0506,12.0506
WCXY,2006_9,SD,GWRMP,3.5084,3.5084
WCXY,2007_5,SD,GWRMP,8.0306,8.0306
WCXY,2007_6,SD,GWRMP,6.7747,6.7747
WCXY,2007_7,SD,GWRMP,43.5546,43.5546
WCXY,2007_8,SD,GWRMP,13.315,13.315
WCXY,2007_9,SD,GWRMP,8.504,8.504
WCXY,2008_5,SD,GWRMP,5.8649,5.8649
WCXY,2008_6,SD,GWRMP,31.5165,31.5165
WCXY,2008_7,SD,GWRMP,22.0051,22.0051
WCXY,2008_8,SD,GWRMP,34.0327,34.0327
WCXY,2008_9,SD,GWRMP,15.5119,15.5119
WCXY,2009_5,SD,GWRMP,4.9528,4.9528
WCXY,2009_6,SD,GWRMP,11.589,11.589
WCXY,2009_7,SD,GWRMP,34.284,34.284
WCXY,2009_8,SD,GWRMP,14.1956,14.1956
WCXY,2009_9,SD,GWRMP,9.1144,9.1144
WCXY,2010_5,SD,GWRMP,5.1913,5.1913
WCXY,2010_6,SD,GWRMP,4.6847,4.6847
WCXY,2010_7,SD,GWRMP,32.1194,32.1194
WCXY,2010_8,SD,GWRMP,18.1298,18.1298
WCXY,2010_9,SD,GWRMP,23.629,23.629
WCXY,2011_5,SD,GWRMP,8.7511,8.7511
WCXY,2011_6,SD,GWRMP,19.8671,19.8671
WCXY,2011_7,SD,GWRMP,48.6412,48.6412
WCXY,2011_8,SD,GWRMP,61.9279,61.9279
WCXY,2011_9,SD,GWRMP,3.3145,3.3145
WCXY,2012_5,SD,GWRMP,10.7608,10.7608
WCXY,2012_6,SD,GWRMP,7.7299,7.7299
WCXY,2012_7,SD,GWRMP,25.231,25.231
WCXY,2012_8,SD,GWRMP,35.9097,35.9097
WCXY,2012_9,SD,GWRMP,7.8624,7.8624
WCXY,2013_5,SD,GWRMP,15.8701,15.8701
WCXY,2013_6,SD,GWRMP,12.657,12.657
WCXY,2013_7,SD,GWRMP,11.8663,11.8663
WCXY,2013_8,SD,GWRMP,15.3685,15.3685
WCXY,2013_9,SD,GWRMP,9.3448,9.3448
WCXY,2014_5,SD,GWRMP,5.4612,5.4612
WCXY,2014_6,SD,GWRMP,4.9427,4.9427
WCXY,2014_7,SD,GWRMP,21.7078,21.7078
WCXY,2014_8,SD,GWRMP,74.6442,74.6442
WCXY,2014_9,SD,GWRMP,8.4635,8.4635
WCXY,2015_5,SD,GWRMP,9.1705,9.1705
WCXY,2015_6,SD,GWRMP,66.5387,66.5387
WCXY,2015_7,SD,GWRMP,9.1693,9.1693
WCXY,2015_8,SD,GWRMP,18.854,18.854
WCXY,2015_9,SD,GWRMP,20.3171,20.3171
WCXY,2016_5,SD,GWRMP,7.5984,7.5984
WCXY,2016_6,SD,GWRMP,22.9922,22.9922
WCXY,2016_7,SD,GWRMP,27.4833,27.4833
WCXY,2016_8,SD,GWRMP,7.9687,7.9687
WCXY,2016_9,SD,GWRMP,22.2305,22.2305
YCDM,1979_5,SD,GWRMP,6.4837,6.4837
YCDM,1979_6,SD,GWRMP,30.859,30.859
YCDM,1979_7,SD,GWRMP,9.156,9.156
YCDM,1979_8,SD,GWRMP,14.4896,14.4896
YCDM,1979_9,SD,GWRMP,25.0648,25.0648
YCDM,1980_5,SD,GWRMP,7.8047,7.8047
YCDM,1980_6,SD,GWRMP,19.2352,19.2352
YCDM,1980_7,SD,GWRMP,17.5898,17.5898
YCDM,1980_8,SD,GWRMP,27.7886,27.7886
YCDM,1980_9,SD,GWRMP,10.8446,10.8446
YCDM,1981_5,SD,GWRMP,3.8616,3.8616
YCDM,1981_6,SD,GWRMP,13.8913,13.8913
YCDM,1981_7,SD,GWRMP,24.0283,24.0283
YCDM,1981_8,SD,GWRMP,15.2184,15.2184
YCDM,1981_9,SD,GWRMP,10.0139,10.0139
YCDM,1982_5,SD,GWRMP,8.3087,8.3087
YCDM,1982_6,SD,GWRMP,15.7221,15.7221
YCDM,1982_7,SD,GWRMP,15.4475,15.4475
YCDM,1982_8,SD,GWRMP,8.818,8.818
YCDM,1982_9,SD,GWRMP,8.8389,8.8389
YCDM,1983_5,SD,GWRMP,24.1722,24.1722
YCDM,1983_6,SD,GWRMP,15.2655,15.2655
YCDM,1983_7,SD,GWRMP,23.2008,23.2008
YCDM,1983_8,SD,GWRMP,10.9382,10.9382
YCDM,1983_9,SD,GWRMP,33.4265,33.4265
YCDM,1984_5,SD,GWRMP,10.541,10.541
YCDM,1984_6,SD,GWRMP,33.485,33.485
YCDM,1984_7,SD,GWRMP,22.2764,22.2764
YCDM,1984_8,SD,GWRMP,22.1882,22.1882
YCDM,1984_9,SD,GWRMP,21.5974,21.5974
YCDM,1985_5,SD,GWRMP,13.689,13.689
YCDM,1985_6,SD,GWRMP,21.1946,21.1946
YCDM,1985_7,SD,GWRMP,19.3597,19.3597
YCDM,1985_8,SD,GWRMP,27.4501,27.4501
YCDM,1985_9,SD,GWRMP,17.5044,17.5044
YCDM,1986_5,SD,GWRMP,5.1879,5.1879
YCDM,1986_6,SD,GWRMP,16.1471,16.1471
YCDM,1986_7,SD,GWRMP,31.3742,31.3742
YCDM,1986_8,SD,GWRMP,23.4881,23.4881
YCDM,1986_9,SD,GWRMP,28.2046,28.2046
YCDM,1987_5,SD,GWRMP,10.3294,10.3294
YCDM,1987_6,SD,GWRMP,7.1212,7.1212
YCDM,1987_7,SD,GWRMP,15.6577,15.6577
YCDM,1987_8,SD,GWRMP,29.5345,29.5345
YCDM,1987_9,SD,GWRMP,21.3816,21.3816
YCDM,1988_5,SD,GWRMP,11.705,11.705
YCDM,1988_6,SD,GWRMP,8.6646,8.6646
YCDM,1988_7,SD,GWRMP,35.1593,35.1593
YCDM,1988_8,SD,GWRMP,21.7861,21.7861
YCDM,1988_9,SD,GWRMP,12.8098,12.8098
YCDM,1989_5,SD,GWRMP,4.1977,4.1977
YCDM,1989_6,SD,GWRMP,12.1564,12.1564
YCDM,1989_7,SD,GWRMP,20.3326,20.3326
YCDM,1989_8,SD,GWRMP,12.7406,12.7406
YCDM,1989_9,SD,GWRMP,12.5578,12.5578
YCDM,1990_5,SD,GWRMP,4.337,4.337
YCDM,1990_6,SD,GWRMP,24.2722,24.2722
YCDM,1990_7,SD,GWRMP,8.0224,8.0224
YCDM,1990_8,SD,GWRMP,21.4504,21.4504
YCDM,1990_9,SD,GWRMP,18.428,18.428
YCDM,1991_5,SD,GWRMP,4.7111,4.7111
YCDM,1991_6,SD,GWRMP,29.1213,29.1213
YCDM,1991_7,SD,GWRMP,45.2604,45.2604
YCDM,1991_8,SD,GWRMP,30.7835,30.7835
YCDM,1991_9,SD,GWRMP,21.1951,21.1951
YCDM,1992_5,SD,GWRMP,5.5752,5.5752
YCDM,1992_6,SD,GWRMP,9.5526,9.5526
YCDM,1992_7,SD,GWRMP,5.0212,5.0212
YCDM,1992_8,SD,GWRMP,12.3953,12.3953
YCDM,1992_9,SD,GWRMP,9.8106,9.8106
YCDM,1993_5,SD,GWRMP,8.1521,8.1521
YCDM,1993_6,SD,GWRMP,9.504,9.504
YCDM,1993_7,SD,GWRMP,45.2477,45.2477
YCDM,1993_8,SD,GWRMP,45.088,45.088
YCDM,1993_9,SD,GWRMP,13.6546,13.6546
YCDM,1994_5,SD,GWRMP,11.1335,11.1335
YCDM,1994_6,SD,GWRMP,11.9257,11.9257
YCDM,1994_7,SD,GWRMP,13.233,13.233
YCDM,1994_8,SD,GWRMP,8.2785,8.2785
YCDM,1994_9,SD,GWRMP,5.1328,5.1328
YCDM,1995_5,SD,GWRMP,16.9184,16.9184
YCDM,1995_6,SD,GWRMP,15.6509,15.6509
YCDM,1995_7,SD,GWRMP,9.4473,9.4473
YCDM,1995_8,SD,GWRMP,17.1411,17.1411
YCDM,1995_9,SD,GWRMP,1.7901,1.7901
YCDM,1996_5,SD,GWRMP,5.6334,5.6334
YCDM,1996_6,SD,GWRMP,19.1422,19.1422
YCDM,1996_7,SD,GWRMP,21.2279,21.2279
YCDM,1996_8,SD,GWRMP,11.9776,11.9776
YCDM,1996_9,SD,GWRMP,10.0426,10.0426
YCDM,1997_5,SD,GWRMP,7.894,7.894
YCDM,1997_6,SD,GWRMP,23.5332,23.5332
YCDM,1997_7,SD,GWRMP,18.644,18.644
YCDM,1997_8,SD,GWRMP,27.0861,27.0861
YCDM,1997_9,SD,GWRMP,5.8162,5.8162
YCDM,1998_5,SD,GWRMP,6.0895,6.0895
YCDM,1998_6,SD,GWRMP,13.1086,13.1086
YCDM,1998_7,SD,GWRMP,11.5028,11.5028
YCDM,1998_8,SD,GWRMP,7.8778,7.8778
YCDM,1998_9,SD,GWRMP,16.4681,16.4681
YCDM,1999_5,SD,GWRMP,4.2847,4.2847
YCDM,1999_6,SD,GWRMP,83.3184,83.3184
YCDM,1999_7,SD,GWRMP,11.5581,11.5581
YCDM,1999_8,SD,GWRMP,31.9958,31.9958
YCDM,1999_9,SD,GWRMP,15.2414,15.2414
YCDM,2000_5,SD,GWRMP,5.4376,5.4376
YCDM,2000_6,SD,GWRMP,27.2908,27.2908
YCDM,2000_7,SD,GWRMP,18.5141,18.5141
YCDM,2000_8,SD,GWRMP,20.3016,20.3016
YCDM,2000_9,SD,GWRMP,9.3916,9.3916
YCDM,2001_5,SD,GWRMP,5.0305,5.0305
YCDM,2001_6,SD,GWRMP,38.8199,38.8199
YCDM,2001_7,SD,GWRMP,46.8223,46.8223
YCDM,2001_8,SD,GWRMP,29.2155,29.2155
YCDM,2001_9,SD,GWRMP,4.1285,4.1285
YCDM,2002_5,SD,GWRMP,11.5081,11.5081
YCDM,2002_6,SD,GWRMP,20.8401,20.8401
YCDM,2002_7,SD,GWRMP,12.5196,12.5196
YCDM,2002_8,SD,GWRMP,28.1941,28.1941
YCDM,2002_9,SD,GWRMP,6.5461,6.5461
YCDM,2003_5,SD,GWRMP,8.6579,8.6579
YCDM,2003_6,SD,GWRMP,13.506,13.506
YCDM,2003_7,SD,GWRMP,52.7902,52.7902
YCDM,2003_8,SD,GWRMP,8.2125,8.2125
YCDM,2003_9,SD,GWRMP,11.2936,11.2936
YCDM,2004_5,SD,GWRMP,6.437,6.437
YCDM,2004_6,SD,GWRMP,36.3179,36.3179
YCDM,2004_7,SD,GWRMP,36.2751,36.2751
YCDM,2004_8,SD,GWRMP,11.6705,11.6705
YCDM,2004_9,SD,GWRMP,22.7917,22.7917
YCDM,2005_5,SD,GWRMP,12.794,12.794
YCDM,2005_6,SD,GWRMP,7.4824,7.4824
YCDM,2005_7,SD,GWRMP,10.6255,10.6255
YCDM,2005_8,SD,GWRMP,22.1697,22.1697
YCDM,2005_9,SD,GWRMP,8.2644,8.2644
YCDM,2006_5,SD,GWRMP,6.98,6.98
YCDM,2006_6,SD,GWRMP,8.6774,8.6774
YCDM,2006_7,SD,GWRMP,41.8257,41.8257
YCDM,2006_8,SD,GWRMP,20.9908,20.9908
YCDM,2006_9,SD,GWRMP,5.5836,5.5836
YCDM,2007_5,SD,GWRMP,11.0626,11.0626
YCDM,2007_6,SD,GWRMP,14.0982,14.0982
YCDM,2007_7,SD,GWRMP,46.44,46.44
YCDM,2007_8,SD,GWRMP,26.7209,26.7209
YCDM,2007_9,SD,GWRMP,12.6039,12.6039
YCDM,2008_5,SD,GWRMP,10.4811,10.4811
YCDM,2008_6,SD,GWRMP,16.8134,16.8134
YCDM,2008_7,SD,GWRMP,12.2695,12.2695
YCDM,2008_8,SD,GWRMP,21.2055,21.2055
YCDM,2008_9,SD,GWRMP,12.29,12.29
YCDM,2009_5,SD,GWRMP,3.0022,3.0022
YCDM,2009_6,SD,GWRMP,26.9065,26.9065
YCDM,2009_7,SD,GWRMP,15.5676,15.5676
YCDM,2009_8,SD,GWRMP,42.2372,42.2372
YCDM,2009_9,SD,GWRMP,16.7264,16.7264
YCDM,2010_5,SD,GWRMP,10.2511,10.2511
YCDM,2010_6,SD,GWRMP,13.2455,13.2455
YCDM,2010_7,SD,GWRMP,18.6318,18.6318
YCDM,2010_8,SD,GWRMP,34.7692,34.7692
YCDM,2010_9,SD,GWRMP,20.2012,20.2012
YCDM,2011_5,SD,GWRMP,9.1846,9.1846
YCDM,2011_6,SD,GWRMP,17.9204,17.9204
YCDM,2011_7,SD,GWRMP,23.9153,23.9153
YCDM,2011_8,SD,GWRMP,29.851,29.851
YCDM,2011_9,SD,GWRMP,6.9055,6.9055
YCDM,2012_5,SD,GWRMP,15.1094,15.1094
YCDM,2012_6,SD,GWRMP,32.1331,32.1331
YCDM,2012_7,SD,GWRMP,17.2366,17.2366
YCDM,2012_8,SD,GWRMP,14.9942,14.9942
YCDM,2012_9,SD,GWRMP,6.5952,6.5952
YCDM,2013_5,SD,GWRMP,7.5104,7.5104
YCDM,2013_6,SD,GWRMP,5.9981,5.9981
YCDM,2013_7,SD,GWRMP,14.9953,14.9953
YCDM,2013_8,SD,GWRMP,9.2741,9.2741
YCDM,2013_9,SD,GWRMP,9.6541,9.6541
YCDM,2014_5,SD,GWRMP,4.4022,4.4022
YCDM,2014_6,SD,GWRMP,13.5843,13.5843
YCDM,2014_7,SD,GWRMP,14.3425,14.3425
YCDM,2014_8,SD,GWRMP,44.2753,44.2753
YCDM,2014_9,SD,GWRMP,13.6293,13.6293
YCDM,2015_5,SD,GWRMP,8.68,8.68
YCDM,2015_6,SD,GWRMP,74.8817,74.8817
YCDM,2015_7,SD,GWRMP,8.146,8.146
YCDM,2015_8,SD,GWRMP,21.8206,21.8206
YCDM,2015_9,SD,GWRMP,11.2102,11.2102
YCDM,2016_5,SD,GWRMP,12.5334,12.5334
YCDM,2016_6,SD,GWRMP,31.1579,31.1579
YCDM,2016_7,SD,GWRMP,27.0421,27.0421
YCDM,2016_8,SD,GWRMP,8.9705,8.9705
YCDM,2016_9,SD,GWRMP,16.8344,16.8344
ZX,1979_5,SD,GWRMP,7.8974,7.8974
ZX,1979_6,SD,GWRMP,28.6816,28.6816
ZX,1979_7,SD,GWRMP,15.8417,15.8417
ZX,1979_8,SD,GWRMP,39.5209,39.5209
ZX,1979_9,SD,GWRMP,15.4274,15.4274
ZX,1980_5,SD,GWRMP,8.9097,8.9097
ZX,1980_6,SD,GWRMP,25.0791,25.0791
ZX,1980_7,SD,GWRMP,24.4847,24.4847
ZX,1980_8,SD,GWRMP,28.735,28.735
ZX,1980_9,SD,GWRMP,21.1187,21.1187
ZX,1981_5,SD,GWRMP,21.3509,21.3509
ZX,1981_6,SD,GWRMP,34.5724,34.5724
ZX,1981_7,SD,GWRMP,47.4765,47.4765
ZX,1981_8,SD,GWRMP,38.5517,38.5517
ZX,1981_9,SD,GWRMP,28.1611,28.1611
ZX,1982_5,SD,GWRMP,13.7182,13.7182
ZX,1982_6,SD,GWRMP,17.7526,17.7526
ZX,1982_7,SD,GWRMP,21.512,21.512
ZX,1982_8,SD,GWRMP,26.591,26.591
ZX,1982_9,SD,GWRMP,17.7839,17.7839
ZX,1983_5,SD,GWRMP,27.845,27.845
ZX,1983_6,SD,GWRMP,39.6569,39.6569
ZX,1983_7,SD,GWRMP,26.2709,26.2709
ZX,1983_8,SD,GWRMP,18.5416,18.5416
ZX,1983_9,SD,GWRMP,44.588,44.588
ZX,1984_5,SD,GWRMP,5.0632,5.0632
ZX,1984_6,SD,GWRMP,37.3123,37.3123
ZX,1984_7,SD,GWRMP,38.3724,38.3724
ZX,1984_8,SD,GWRMP,30.3626,30.3626
ZX,1984_9,SD,GWRMP,29.2214,29.2214
ZX,1985_5,SD,GWRMP,14.6538,14.6538
ZX,1985_6,SD,GWRMP,38.6314,38.6314
ZX,1985_7,SD,GWRMP,42.9217,42.9217
ZX,1985_8,SD,GWRMP,15.6725,15.6725
ZX,1985_9,SD,GWRMP,14.9173,14.9173
ZX,1986_5,SD,GWRMP,11.6853,11.6853
ZX,1986_6,SD,GWRMP,30.0911,30.0911
ZX,1986_7,SD,GWRMP,23.7006,23.7006
ZX,1986_8,SD,GWRMP,36.4049,36.4049
ZX,1986_9,SD,GWRMP,21.3989,21.3989
ZX,1987_5,SD,GWRMP,10.3025,10.3025
ZX,1987_6,SD,GWRMP,10.9639,10.9639
ZX,1987_7,SD,GWRMP,42.0949,42.0949
ZX,1987_8,SD,GWRMP,18.5931,18.5931
ZX,1987_9,SD,GWRMP,26.3751,26.3751
ZX,1988_5,SD,GWRMP,10.3778,10.3778
ZX,1988_6,SD,GWRMP,31.1657,31.1657
ZX,1988_7,SD,GWRMP,15.5485,15.5485
ZX,1988_8,SD,GWRMP,64.4874,64.4874
ZX,1988_9,SD,GWRMP,16.5046,16.5046
ZX,1989_5,SD,GWRMP,24.9677,24.9677
ZX,1989_6,SD,GWRMP,14.483,14.483
ZX,1989_7,SD,GWRMP,21.9069,21.9069
ZX,1989_8,SD,GWRMP,48.5272,48.5272
ZX,1989_9,SD,GWRMP,32.3576,32.3576
ZX,1990_5,SD,GWRMP,21.6375,21.6375
ZX,1990_6,SD,GWRMP,21.6072,21.6072
ZX,1990_7,SD,GWRMP,14.2229,14.2229
ZX,1990_8,SD,GWRMP,40.1668,40.1668
ZX,1990_9,SD,GWRMP,27.2555,27.2555
ZX,1991_5,SD,GWRMP,31.673,31.673
ZX,1991_6,SD,GWRMP,33.955,33.955
ZX,1991_7,SD,GWRMP,35.5109,35.5109
ZX,1991_8,SD,GWRMP,11.7013,11.7013
ZX,1991_9,SD,GWRMP,31.4615,31.4615
ZX,1992_5,SD,GWRMP,15.0605,15.0605
ZX,1992_6,SD,GWRMP,26.2775,26.2775
ZX,1992_7,SD,GWRMP,37.3792,37.3792
ZX,1992_8,SD,GWRMP,32.4191,32.4191
ZX,1992_9,SD,GWRMP,16.2451,16.2451
ZX,1993_5,SD,GWRMP,23.2203,23.2203
ZX,1993_6,SD,GWRMP,19.8675,19.8675
ZX,1993_7,SD,GWRMP,27.1461,27.1461
ZX,1993_8,SD,GWRMP,21.6934,21.6934
ZX,1993_9,SD,GWRMP,15.4583,15.4583
ZX,1994_5,SD,GWRMP,9.9116,9.9116
ZX,1994_6,SD,GWRMP,80.0048,80.0048
ZX,1994_7,SD,GWRMP,13.9394,13.9394
ZX,1994_8,SD,GWRMP,39.0903,39.0903
ZX,1994_9,SD,GWRMP,13.9265,13.9265
ZX,1995_5,SD,GWRMP,16.6814,16.6814
ZX,1995_6,SD,GWRMP,38.8094,38.8094
ZX,1995_7,SD,GWRMP,18.269,18.269
ZX,1995_8,SD,GWRMP,20.8392,20.8392
ZX,1995_9,SD,GWRMP,9.0635,9.0635
ZX,1996_5,SD,GWRMP,3.9303,3.9303
ZX,1996_6,SD,GWRMP,88.5737,88.5737
ZX,1996_7,SD,GWRMP,17.6849,17.6849
ZX,1996_8,SD,GWRMP,44.0596,44.0596
ZX,1996_9,SD,GWRMP,7.0523,7.0523
ZX,1997_5,SD,GWRMP,18.9836,18.9836
ZX,1997_6,SD,GWRMP,23.0427,23.0427
ZX,1997_7,SD,GWRMP,61.6121,61.6121
ZX,1997_8,SD,GWRMP,53.5551,53.5551
ZX,1997_9,SD,GWRMP,18.5642,18.5642
ZX,1998_5,SD,GWRMP,23.0419,23.0419
ZX,1998_6,SD,GWRMP,15.6441,15.6441
ZX,1998_7,SD,GWRMP,22.4873,22.4873
ZX,1998_8,SD,GWRMP,13.4357,13.4357
ZX,1998_9,SD,GWRMP,14.1521,14.1521
ZX,1999_5,SD,GWRMP,18.88,18.88
ZX,1999_6,SD,GWRMP,34.6174,34.6174
ZX,1999_7,SD,GWRMP,23.9814,23.9814
ZX,1999_8,SD,GWRMP,39.3627,39.3627
ZX,1999_9,SD,GWRMP,9.4318,9.4318
ZX,2000_5,SD,GWRMP,20.2376,20.2376
ZX,2000_6,SD,GWRMP,27.7459,27.7459
ZX,2000_7,SD,GWRMP,20.9463,20.9463
ZX,2000_8,SD,GWRMP,34.7709,34.7709
ZX,2000_9,SD,GWRMP,7.6707,7.6707
ZX,2001_5,SD,GWRMP,15.3182,15.3182
ZX,2001_6,SD,GWRMP,63.2914,63.2914
ZX,2001_7,SD,GWRMP,45.8377,45.8377
ZX,2001_8,SD,GWRMP,41.7407,41.7407
ZX,2001_9,SD,GWRMP,8.3658,8.3658
ZX,2002_5,SD,GWRMP,9.2996,9.2996
ZX,2002_6,SD,GWRMP,19.9019,19.9019
ZX,2002_7,SD,GWRMP,30.9034,30.9034
ZX,2002_8,SD,GWRMP,40.936,40.936
ZX,2002_9,SD,GWRMP,29.2054,29.2054
ZX,2003_5,SD,GWRMP,21.8161,21.8161
ZX,2003_6,SD,GWRMP,16.6885,16.6885
ZX,2003_7,SD,GWRMP,33.7641,33.7641
ZX,2003_8,SD,GWRMP,25.3406,25.3406
ZX,2003_9,SD,GWRMP,22.3329,22.3329
ZX,2004_5,SD,GWRMP,20.1271,20.1271
ZX,2004_6,SD,GWRMP,20.7963,20.7963
ZX,2004_7,SD,GWRMP,16.2612,16.2612
ZX,2004_8,SD,GWRMP,25.8209,25.8209
ZX,2004_9,SD,GWRMP,19.4278,19.4278
ZX,2005_5,SD,GWRMP,9.6842,9.6842
ZX,2005_6,SD,GWRMP,19.3725,19.3725
ZX,2005_7,SD,GWRMP,18.5135,18.5135
ZX,2005_8,SD,GWRMP,35.4669,35.4669
ZX,2005_9,SD,GWRMP,17.7013,17.7013
ZX,2006_5,SD,GWRMP,26.3908,26.3908
ZX,2006_6,SD,GWRMP,18.0257,18.0257
ZX,2006_7,SD,GWRMP,35.8186,35.8186
ZX,2006_8,SD,GWRMP,19.4224,19.4224
ZX,2006_9,SD,GWRMP,6.6401,6.6401
ZX,2007_5,SD,GWRMP,10.3214,10.3214
ZX,2007_6,SD,GWRMP,19.787,19.787
ZX,2007_7,SD,GWRMP,18.9429,18.9429
ZX,2007_8,SD,GWRMP,14.0502,14.0502
ZX,2007_9,SD,GWRMP,11.0008,11.0008
ZX,2008_5,SD,GWRMP,6.7751,6.7751
