region,date,metrics,type,value
YCDM,1994_5,SF,GWRMP,6177.727
YCDM,1994_6,SF,GWRMP,6240.6652
YCDM,1994_7,SF,GWRMP,6143.9685
YCDM,1994_8,SF,GWRMP,6218.5893
YCDM,1994_9,SF,GWRMP,6145.9747
YCDM,1995_5,SF,GWRMP,6229.6268
YCDM,1995_6,SF,GWRMP,6259.3617
YCDM,1995_7,SF,GWRMP,6246.4927
YCDM,1995_8,SF,GWRMP,6196.8566
YCDM,1995_9,SF,GWRMP,6130.8663
YCDM,1996_5,SF,GWRMP,6145.0488
YCDM,1996_6,SF,GWRMP,6277.6295
YCDM,1996_7,SF,GWRMP,6307.8162
YCDM,1996_8,SF,GWRMP,6190.9301
YCDM,1996_9,SF,GWRMP,6141.5899
YCDM,1997_5,SF,GWRMP,6181.6292
YCDM,1997_6,SF,GWRMP,6216.5156
YCDM,1997_7,SF,GWRMP,6223.5251
YCDM,1997_8,SF,GWRMP,6291.7225
YCDM,1997_9,SF,GWRMP,6141.3479
YCDM,1998_5,SF,GWRMP,6172.1479
YCDM,1998_6,SF,GWRMP,6245.6856
YCDM,1998_7,SF,GWRMP,6245.0282
YCDM,1998_8,SF,GWRMP,6183.61
YCDM,1998_9,SF,GWRMP,6222.6622
YCDM,1999_5,SF,GWRMP,6189.2418
YCDM,1999_6,SF,GWRMP,6474.1416
YCDM,1999_7,SF,GWRMP,6197.2577
YCDM,1999_8,SF,GWRMP,6341.7106
YCDM,1999_9,SF,GWRMP,6187.6248
YCDM,2000_5,SF,GWRMP,6213.4584
YCDM,2000_6,SF,GWRMP,6246.843
YCDM,2000_7,SF,GWRMP,6181.2655
YCDM,2000_8,SF,GWRMP,6225.8244
YCDM,2000_9,SF,GWRMP,6160.8686
YCDM,2001_5,SF,GWRMP,6153.1014
YCDM,2001_6,SF,GWRMP,6366.2734
YCDM,2001_7,SF,GWRMP,6217.9186
YCDM,2001_8,SF,GWRMP,6307.8734
YCDM,2001_9,SF,GWRMP,6135.1005
YCDM,2002_5,SF,GWRMP,6265.7295
YCDM,2002_6,SF,GWRMP,6244.2794
YCDM,2002_7,SF,GWRMP,6199.8885
YCDM,2002_8,SF,GWRMP,6245.2086
YCDM,2002_9,SF,GWRMP,6159.6388
YCDM,2003_5,SF,GWRMP,6150.0537
YCDM,2003_6,SF,GWRMP,6195.1736
YCDM,2003_7,SF,GWRMP,6246.4046
YCDM,2003_8,SF,GWRMP,6179.2698
YCDM,2003_9,SF,GWRMP,6158.0304
YCDM,2004_5,SF,GWRMP,6208.8603
YCDM,2004_6,SF,GWRMP,6261.5677
YCDM,2004_7,SF,GWRMP,6212.9521
YCDM,2004_8,SF,GWRMP,6171.5169
YCDM,2004_9,SF,GWRMP,6169.8689
YCDM,2005_5,SF,GWRMP,6179.7106
YCDM,2005_6,SF,GWRMP,6149.1597
YCDM,2005_7,SF,GWRMP,6217.9093
YCDM,2005_8,SF,GWRMP,6262.0004
YCDM,2005_9,SF,GWRMP,6195.6363
YCDM,2006_5,SF,GWRMP,6196.7115
YCDM,2006_6,SF,GWRMP,6180.4394
YCDM,2006_7,SF,GWRMP,6302.0309
YCDM,2006_8,SF,GWRMP,6159.3141
YCDM,2006_9,SF,GWRMP,6181.591
YCDM,2007_5,SF,GWRMP,6157.602
YCDM,2007_6,SF,GWRMP,6195.4708
YCDM,2007_7,SF,GWRMP,6276.3031
YCDM,2007_8,SF,GWRMP,6225.3577
YCDM,2007_9,SF,GWRMP,6224.03
YCDM,2008_5,SF,GWRMP,6203.1002
YCDM,2008_6,SF,GWRMP,6316.1511
YCDM,2008_7,SF,GWRMP,6199.4606
YCDM,2008_8,SF,GWRMP,6209.9233
YCDM,2008_9,SF,GWRMP,6188.0533
YCDM,2009_5,SF,GWRMP,6160.6657
YCDM,2009_6,SF,GWRMP,6258.5937
YCDM,2009_7,SF,GWRMP,6285.7044
YCDM,2009_8,SF,GWRMP,6270.3703
YCDM,2009_9,SF,GWRMP,6188.4321
YCDM,2010_5,SF,GWRMP,6167.3195
YCDM,2010_6,SF,GWRMP,6171.1104
YCDM,2010_7,SF,GWRMP,6247.8745
YCDM,2010_8,SF,GWRMP,6224.5205
YCDM,2010_9,SF,GWRMP,6201.1125
YCDM,2011_5,SF,GWRMP,6152.2752
YCDM,2011_6,SF,GWRMP,6341.5917
YCDM,2011_7,SF,GWRMP,6209.9702
YCDM,2011_8,SF,GWRMP,6307.8428
YCDM,2011_9,SF,GWRMP,6135.9727
YCDM,2012_5,SF,GWRMP,6187.8649
YCDM,2012_6,SF,GWRMP,6184.4069
YCDM,2012_7,SF,GWRMP,6213.7392
YCDM,2012_8,SF,GWRMP,6239.9631
YCDM,2012_9,SF,GWRMP,6173.4817
YCDM,2013_5,SF,GWRMP,6200.1998
YCDM,2013_6,SF,GWRMP,6227.7765
YCDM,2013_7,SF,GWRMP,6192.8445
YCDM,2013_8,SF,GWRMP,6182.8927
YCDM,2013_9,SF,GWRMP,6166.059
YCDM,2014_5,SF,GWRMP,6171.9439
YCDM,2014_6,SF,GWRMP,6234.5038
YCDM,2014_7,SF,GWRMP,6266.1372
YCDM,2014_8,SF,GWRMP,6309.3089
YCDM,2014_9,SF,GWRMP,6188.6738
YCDM,2015_5,SF,GWRMP,6199.4782
YCDM,2015_6,SF,GWRMP,6466.2027
YCDM,2015_7,SF,GWRMP,6222.4118
YCDM,2015_8,SF,GWRMP,6234.5532
YCDM,2015_9,SF,GWRMP,6198.9494
YCDM,2016_5,SF,GWRMP,6254.1339
YCDM,2016_6,SF,GWRMP,6333.181
YCDM,2016_7,SF,GWRMP,6270.4745
YCDM,2016_8,SF,GWRMP,6156.9633
YCDM,2016_9,SF,GWRMP,6289.4047
ZX,1979_5,SF,GWRMP,6077.604
ZX,1979_6,SF,GWRMP,6133.3133
ZX,1979_7,SF,GWRMP,6138.6502
ZX,1979_8,SF,GWRMP,6136.4427
ZX,1979_9,SF,GWRMP,6117.8786
ZX,1980_5,SF,GWRMP,6095.317
ZX,1980_6,SF,GWRMP,6170.5704
ZX,1980_7,SF,GWRMP,6213.4213
ZX,1980_8,SF,GWRMP,6267.0025
ZX,1980_9,SF,GWRMP,6105.5085
ZX,1981_5,SF,GWRMP,6117.0001
ZX,1981_6,SF,GWRMP,6137.2863
ZX,1981_7,SF,GWRMP,6172.0969
ZX,1981_8,SF,GWRMP,6162.7432
ZX,1981_9,SF,GWRMP,6100.887
ZX,1982_5,SF,GWRMP,6085.5564
ZX,1982_6,SF,GWRMP,6132.504
ZX,1982_7,SF,GWRMP,6215.5121
ZX,1982_8,SF,GWRMP,6137.5176
ZX,1982_9,SF,GWRMP,6074.5308
ZX,1983_5,SF,GWRMP,6177.934
ZX,1983_6,SF,GWRMP,6307.3038
ZX,1983_7,SF,GWRMP,6176.039
ZX,1983_8,SF,GWRMP,6066.5671
ZX,1983_9,SF,GWRMP,6174.6854
ZX,1984_5,SF,GWRMP,6116.8798
ZX,1984_6,SF,GWRMP,6312.8917
ZX,1984_7,SF,GWRMP,6139.0228
ZX,1984_8,SF,GWRMP,6138.4937
ZX,1984_9,SF,GWRMP,6133.4746
ZX,1985_5,SF,GWRMP,6123.1287
ZX,1985_6,SF,GWRMP,6153.8276
ZX,1985_7,SF,GWRMP,6203.6455
ZX,1985_8,SF,GWRMP,6107.7105
ZX,1985_9,SF,GWRMP,6134.4766
ZX,1986_5,SF,GWRMP,6081.9999
ZX,1986_6,SF,GWRMP,6205.3471
ZX,1986_7,SF,GWRMP,6130.6781
ZX,1986_8,SF,GWRMP,6109.8395
ZX,1986_9,SF,GWRMP,6130.6913
ZX,1987_5,SF,GWRMP,6112.2041
ZX,1987_6,SF,GWRMP,6127.3234
ZX,1987_7,SF,GWRMP,6286.3778
ZX,1987_8,SF,GWRMP,6157.2988
ZX,1987_9,SF,GWRMP,6126.5952
ZX,1988_5,SF,GWRMP,6131.2535
ZX,1988_6,SF,GWRMP,6157.469
ZX,1988_7,SF,GWRMP,6108.4787
ZX,1988_8,SF,GWRMP,6171.8794
ZX,1988_9,SF,GWRMP,6118.2738
ZX,1989_5,SF,GWRMP,6132.8088
ZX,1989_6,SF,GWRMP,6133.1231
ZX,1989_7,SF,GWRMP,6190.4087
ZX,1989_8,SF,GWRMP,6201.1273
ZX,1989_9,SF,GWRMP,6181.9297
ZX,1990_5,SF,GWRMP,6123.9438
ZX,1990_6,SF,GWRMP,6151.1448
ZX,1990_7,SF,GWRMP,6086.9855
ZX,1990_8,SF,GWRMP,6233.0086
ZX,1990_9,SF,GWRMP,6151.2739
ZX,1991_5,SF,GWRMP,6148.9576
ZX,1991_6,SF,GWRMP,6206.5442
ZX,1991_7,SF,GWRMP,6225.0066
ZX,1991_8,SF,GWRMP,6106.2725
ZX,1991_9,SF,GWRMP,6143.8409
ZX,1992_5,SF,GWRMP,6098.1285
ZX,1992_6,SF,GWRMP,6147.6117
ZX,1992_7,SF,GWRMP,6113.1118
ZX,1992_8,SF,GWRMP,6180.8072
ZX,1992_9,SF,GWRMP,6165.7672
ZX,1993_5,SF,GWRMP,6149.2753
ZX,1993_6,SF,GWRMP,6170.4501
ZX,1993_7,SF,GWRMP,6188.0042
ZX,1993_8,SF,GWRMP,6242.7897
ZX,1993_9,SF,GWRMP,6117.7891
ZX,1994_5,SF,GWRMP,6093.8786
ZX,1994_6,SF,GWRMP,6233.6051
ZX,1994_7,SF,GWRMP,6060.5937
ZX,1994_8,SF,GWRMP,6137.0364
ZX,1994_9,SF,GWRMP,6066.2623
ZX,1995_5,SF,GWRMP,6149.825
ZX,1995_6,SF,GWRMP,6227.7415
ZX,1995_7,SF,GWRMP,6162.613
ZX,1995_8,SF,GWRMP,6117.6239
ZX,1995_9,SF,GWRMP,6049.3267
ZX,1996_5,SF,GWRMP,6055.591
ZX,1996_6,SF,GWRMP,6335.063
ZX,1996_7,SF,GWRMP,6229.3831
ZX,1996_8,SF,GWRMP,6131.998
ZX,1996_9,SF,GWRMP,6052.1969
ZX,1997_5,SF,GWRMP,6105.8068
ZX,1997_6,SF,GWRMP,6114.5626
ZX,1997_7,SF,GWRMP,6211.1592
ZX,1997_8,SF,GWRMP,6202.3398
ZX,1997_9,SF,GWRMP,6060.7517
ZX,1998_5,SF,GWRMP,6125.0442
ZX,1998_6,SF,GWRMP,6179.0966
ZX,1998_7,SF,GWRMP,6168.7541
ZX,1998_8,SF,GWRMP,6125.4006
ZX,1998_9,SF,GWRMP,6140.2936
ZX,1999_5,SF,GWRMP,6122.8861
ZX,1999_6,SF,GWRMP,6482.0615
ZX,1999_7,SF,GWRMP,6138.6602
ZX,1999_8,SF,GWRMP,6272.9039
ZX,1999_9,SF,GWRMP,6068.1323
ZX,2000_5,SF,GWRMP,6129.8695
ZX,2000_6,SF,GWRMP,6161.7664
ZX,2000_7,SF,GWRMP,6084.335
ZX,2000_8,SF,GWRMP,6140.9881
ZX,2000_9,SF,GWRMP,6069.4243
ZX,2001_5,SF,GWRMP,6086.301
ZX,2001_6,SF,GWRMP,6245.5808
ZX,2001_7,SF,GWRMP,6153.7741
ZX,2001_8,SF,GWRMP,6210.8151
ZX,2001_9,SF,GWRMP,6047.9412
ZX,2002_5,SF,GWRMP,6155.3188
ZX,2002_6,SF,GWRMP,6154.443
ZX,2002_7,SF,GWRMP,6125.3718
ZX,2002_8,SF,GWRMP,6164.0789
ZX,2002_9,SF,GWRMP,6078.5087
ZX,2003_5,SF,GWRMP,6095.636
ZX,2003_6,SF,GWRMP,6117.6861
ZX,2003_7,SF,GWRMP,6134.4848
ZX,2003_8,SF,GWRMP,6115.5155
ZX,2003_9,SF,GWRMP,6090.1817
ZX,2004_5,SF,GWRMP,6153.8361
ZX,2004_6,SF,GWRMP,6144.5523
ZX,2004_7,SF,GWRMP,6104.882
ZX,2004_8,SF,GWRMP,6102.4132
ZX,2004_9,SF,GWRMP,6094.1851
ZX,2005_5,SF,GWRMP,6092.222
ZX,2005_6,SF,GWRMP,6077.5479
ZX,2005_7,SF,GWRMP,6224.2575
ZX,2005_8,SF,GWRMP,6155.8378
ZX,2005_9,SF,GWRMP,6085.9116
ZX,2006_5,SF,GWRMP,6148.2504
ZX,2006_6,SF,GWRMP,6107.2535
ZX,2006_7,SF,GWRMP,6183.1876
ZX,2006_8,SF,GWRMP,6073.1851
ZX,2006_9,SF,GWRMP,6102.7743
ZX,2007_5,SF,GWRMP,6074.1327
ZX,2007_6,SF,GWRMP,6123.4918
ZX,2007_7,SF,GWRMP,6148.8708
ZX,2007_8,SF,GWRMP,6097.3612
ZX,2007_9,SF,GWRMP,6144.6071
ZX,2008_5,SF,GWRMP,6115.1438
ZX,2008_6,SF,GWRMP,6295.0635
ZX,2008_7,SF,GWRMP,6160.7289
ZX,2008_8,SF,GWRMP,6128.5505
ZX,2008_9,SF,GWRMP,6091.5421
ZX,2009_5,SF,GWRMP,6077.651
ZX,2009_6,SF,GWRMP,6165.5357
ZX,2009_7,SF,GWRMP,6204.6987
ZX,2009_8,SF,GWRMP,6205.5264
ZX,2009_9,SF,GWRMP,6080.4876
ZX,2010_5,SF,GWRMP,6085.7232
ZX,2010_6,SF,GWRMP,6111.4774
ZX,2010_7,SF,GWRMP,6230.2329
ZX,2010_8,SF,GWRMP,6117.1871
ZX,2010_9,SF,GWRMP,6135.6016
ZX,2011_5,SF,GWRMP,6076.2386
ZX,2011_6,SF,GWRMP,6340.4076
ZX,2011_7,SF,GWRMP,6152.319
ZX,2011_8,SF,GWRMP,6219.4992
ZX,2011_9,SF,GWRMP,6075.0515
ZX,2012_5,SF,GWRMP,6142.5671
ZX,2012_6,SF,GWRMP,6161.0202
ZX,2012_7,SF,GWRMP,6118.4508
ZX,2012_8,SF,GWRMP,6261.3388
ZX,2012_9,SF,GWRMP,6108.147
ZX,2013_5,SF,GWRMP,6112.2288
ZX,2013_6,SF,GWRMP,6199.2601
ZX,2013_7,SF,GWRMP,6082.3014
ZX,2013_8,SF,GWRMP,6132.676
ZX,2013_9,SF,GWRMP,6087.014
ZX,2014_5,SF,GWRMP,6113.8513
ZX,2014_6,SF,GWRMP,6154.0491
ZX,2014_7,SF,GWRMP,6196.2355
ZX,2014_8,SF,GWRMP,6174.8677
ZX,2014_9,SF,GWRMP,6117.4718
ZX,2015_5,SF,GWRMP,6133.9684
ZX,2015_6,SF,GWRMP,6269.1101
ZX,2015_7,SF,GWRMP,6199.7326
ZX,2015_8,SF,GWRMP,6168.3484
ZX,2015_9,SF,GWRMP,6110.035
ZX,2016_5,SF,GWRMP,6208.7676
ZX,2016_6,SF,GWRMP,6297.9655
ZX,2016_7,SF,GWRMP,6178.4017
ZX,2016_8,SF,GWRMP,6095.5477
ZX,2016_9,SF,GWRMP,6256.4338
HJH,1979_5,SF,IDW,5542.5635
HJH,1979_6,SF,IDW,5577.2141
HJH,1979_7,SF,IDW,5594.5743
HJH,1979_8,SF,IDW,5589.3316
HJH,1979_9,SF,IDW,5559.6301
HJH,1980_5,SF,IDW,5559.0985
HJH,1980_6,SF,IDW,5593.5387
HJH,1980_7,SF,IDW,5627.7943
HJH,1980_8,SF,IDW,5662.6559
HJH,1980_9,SF,IDW,5560.0126
HJH,1981_5,SF,IDW,5562.2947
HJH,1981_6,SF,IDW,5573.2406
HJH,1981_7,SF,IDW,5595.5281
HJH,1981_8,SF,IDW,5600.0487
HJH,1981_9,SF,IDW,5551.6963
HJH,1982_5,SF,IDW,5550.7275
HJH,1982_6,SF,IDW,5582.9896
HJH,1982_7,SF,IDW,5634.1004
HJH,1982_8,SF,IDW,5574.4198
HJH,1982_9,SF,IDW,5536.7765
HJH,1983_5,SF,IDW,5615.6409
HJH,1983_6,SF,IDW,5681.3912
HJH,1983_7,SF,IDW,5600.1765
HJH,1983_8,SF,IDW,5536.7636
HJH,1983_9,SF,IDW,5646.3081
HJH,1984_5,SF,IDW,5575.1185
HJH,1984_6,SF,IDW,5702.3625
HJH,1984_7,SF,IDW,5575.7289
HJH,1984_8,SF,IDW,5567.7099
HJH,1984_9,SF,IDW,5564.8827
HJH,1985_5,SF,IDW,5582.9651
HJH,1985_6,SF,IDW,5581.6566
HJH,1985_7,SF,IDW,5642.5567
HJH,1985_8,SF,IDW,5563.0532
HJH,1985_9,SF,IDW,5596.2388
HJH,1986_5,SF,IDW,5550.7434
HJH,1986_6,SF,IDW,5607.3804
HJH,1986_7,SF,IDW,5592.1567
HJH,1986_8,SF,IDW,5550.8392
HJH,1986_9,SF,IDW,5613.6733
HJH,1987_5,SF,IDW,5566.8989
HJH,1987_6,SF,IDW,5578.2207
HJH,1987_7,SF,IDW,5676.9063
HJH,1987_8,SF,IDW,5595.0437
HJH,1987_9,SF,IDW,5596.6801
HJH,1988_5,SF,IDW,5582.5709
HJH,1988_6,SF,IDW,5592.4736
HJH,1988_7,SF,IDW,5577.6351
HJH,1988_8,SF,IDW,5589.6697
HJH,1988_9,SF,IDW,5562.9926
HJH,1989_5,SF,IDW,5576.9233
HJH,1989_6,SF,IDW,5587.831
HJH,1989_7,SF,IDW,5635.0904
HJH,1989_8,SF,IDW,5601.5929
HJH,1989_9,SF,IDW,5625.2846
HJH,1990_5,SF,IDW,5570.1265
HJH,1990_6,SF,IDW,5585.5527
HJH,1990_7,SF,IDW,5533.6179
HJH,1990_8,SF,IDW,5648.3255
HJH,1990_9,SF,IDW,5594.6071
HJH,1991_5,SF,IDW,5591.5007
HJH,1991_6,SF,IDW,5663.2512
HJH,1991_7,SF,IDW,5620.7436
HJH,1991_8,SF,IDW,5567.0923
HJH,1991_9,SF,IDW,5580.7482
HJH,1992_5,SF,IDW,5565.632
HJH,1992_6,SF,IDW,5598.0822
HJH,1992_7,SF,IDW,5541.9706
HJH,1992_8,SF,IDW,5600.6447
HJH,1992_9,SF,IDW,5594.4014
HJH,1993_5,SF,IDW,5603.1837
HJH,1993_6,SF,IDW,5618.3429
HJH,1993_7,SF,IDW,5661.1902
HJH,1993_8,SF,IDW,5661.5709
HJH,1993_9,SF,IDW,5590.8907
HJH,1994_5,SF,IDW,5546.1157
HJH,1994_6,SF,IDW,5670.8636
HJH,1994_7,SF,IDW,5528.5235
HJH,1994_8,SF,IDW,5584.4016
HJH,1994_9,SF,IDW,5531.2353
HJH,1995_5,SF,IDW,5603.7275
HJH,1995_6,SF,IDW,5646.4374
HJH,1995_7,SF,IDW,5635.2503
HJH,1995_8,SF,IDW,5568.3066
HJH,1995_9,SF,IDW,5519.2284
HJH,1996_5,SF,IDW,5530.1496
HJH,1996_6,SF,IDW,5701.4542
HJH,1996_7,SF,IDW,5640.0731
HJH,1996_8,SF,IDW,5572.6475
HJH,1996_9,SF,IDW,5520.4403
HJH,1997_5,SF,IDW,5556.3876
HJH,1997_6,SF,IDW,5569.2732
HJH,1997_7,SF,IDW,5647.7017
HJH,1997_8,SF,IDW,5659.1049
HJH,1997_9,SF,IDW,5530.2455
HJH,1998_5,SF,IDW,5568.9763
HJH,1998_6,SF,IDW,5593.4461
HJH,1998_7,SF,IDW,5616.4709
HJH,1998_8,SF,IDW,5579.5043
HJH,1998_9,SF,IDW,5582.4484
HJH,1999_5,SF,IDW,5571.7167
HJH,1999_6,SF,IDW,5870.8861
HJH,1999_7,SF,IDW,5557.6597
HJH,1999_8,SF,IDW,5684.2674
HJH,1999_9,SF,IDW,5544.5564
HJH,2000_5,SF,IDW,5580.4414
HJH,2000_6,SF,IDW,5589.238
HJH,2000_7,SF,IDW,5544.1337
HJH,2000_8,SF,IDW,5573.404
HJH,2000_9,SF,IDW,5534.0348
HJH,2001_5,SF,IDW,5548.5981
HJH,2001_6,SF,IDW,5692.3203
HJH,2001_7,SF,IDW,5557.5845
HJH,2001_8,SF,IDW,5634.3931
HJH,2001_9,SF,IDW,5530.4062
HJH,2002_5,SF,IDW,5617.0794
HJH,2002_6,SF,IDW,5594.7158
HJH,2002_7,SF,IDW,5580.1473
HJH,2002_8,SF,IDW,5614.2705
HJH,2002_9,SF,IDW,5534.0455
HJH,2003_5,SF,IDW,5546.3434
HJH,2003_6,SF,IDW,5556.6074
HJH,2003_7,SF,IDW,5553.1372
HJH,2003_8,SF,IDW,5560.8948
HJH,2003_9,SF,IDW,5527.2366
HJH,2004_5,SF,IDW,5581.438
HJH,2004_6,SF,IDW,5579.7233
HJH,2004_7,SF,IDW,5553.476
HJH,2004_8,SF,IDW,5557.1124
HJH,2004_9,SF,IDW,5569.9019
HJH,2005_5,SF,IDW,5558.9361
HJH,2005_6,SF,IDW,5531.5306
HJH,2005_7,SF,IDW,5617.4174
HJH,2005_8,SF,IDW,5598.6184
HJH,2005_9,SF,IDW,5560.7135
HJH,2006_5,SF,IDW,5590.3254
HJH,2006_6,SF,IDW,5579.8947
HJH,2006_7,SF,IDW,5584.9836
HJH,2006_8,SF,IDW,5533.8963
HJH,2006_9,SF,IDW,5568.4707
HJH,2007_5,SF,IDW,5543.8426
HJH,2007_6,SF,IDW,5583.1127
HJH,2007_7,SF,IDW,5565.0292
HJH,2007_8,SF,IDW,5558.0604
HJH,2007_9,SF,IDW,5615.111
HJH,2008_5,SF,IDW,5588.3028
HJH,2008_6,SF,IDW,5713.9695
HJH,2008_7,SF,IDW,5577.2143
HJH,2008_8,SF,IDW,5590.4235
HJH,2008_9,SF,IDW,5576.3598
HJH,2009_5,SF,IDW,5538.36
HJH,2009_6,SF,IDW,5599.7449
HJH,2009_7,SF,IDW,5623.2075
HJH,2009_8,SF,IDW,5611.6725
HJH,2009_9,SF,IDW,5555.8011
HJH,2010_5,SF,IDW,5549.9061
HJH,2010_6,SF,IDW,5579.5506
HJH,2010_7,SF,IDW,5647.3519
HJH,2010_8,SF,IDW,5569.955
HJH,2010_9,SF,IDW,5581.1025
HJH,2011_5,SF,IDW,5534.2849
HJH,2011_6,SF,IDW,5724.8985
HJH,2011_7,SF,IDW,5556.2433
HJH,2011_8,SF,IDW,5635.3895
HJH,2011_9,SF,IDW,5543.0443
HJH,2012_5,SF,IDW,5607.0295
HJH,2012_6,SF,IDW,5631.8577
HJH,2012_7,SF,IDW,5579.8711
HJH,2012_8,SF,IDW,5645.6805
HJH,2012_9,SF,IDW,5558.6667
HJH,2013_5,SF,IDW,5575.9507
HJH,2013_6,SF,IDW,5637.1395
HJH,2013_7,SF,IDW,5537.9857
HJH,2013_8,SF,IDW,5561.7145
HJH,2013_9,SF,IDW,5549.3177
HJH,2014_5,SF,IDW,5557.3734
HJH,2014_6,SF,IDW,5608.269
HJH,2014_7,SF,IDW,5630.9407
HJH,2014_8,SF,IDW,5629.477
HJH,2014_9,SF,IDW,5576.4784
HJH,2015_5,SF,IDW,5568.6116
HJH,2015_6,SF,IDW,5634.6772
HJH,2015_7,SF,IDW,5604.5837
HJH,2015_8,SF,IDW,5602.9436
HJH,2015_9,SF,IDW,5587.8327
HJH,2016_5,SF,IDW,5647.8511
HJH,2016_6,SF,IDW,5679.3119
HJH,2016_7,SF,IDW,5574.5003
HJH,2016_8,SF,IDW,5557.8734
HJH,2016_9,SF,IDW,5649.0941
HQ,1979_5,SF,IDW,6013.8853
HQ,1979_6,SF,IDW,6051.849
HQ,1979_7,SF,IDW,6052.929
HQ,1979_8,SF,IDW,6038.1329
HQ,1979_9,SF,IDW,6025.5212
HQ,1980_5,SF,IDW,6011.7152
HQ,1980_6,SF,IDW,6080.7536
HQ,1980_7,SF,IDW,6103.1583
HQ,1980_8,SF,IDW,6176.3114
HQ,1980_9,SF,IDW,6048.9812
HQ,1981_5,SF,IDW,6028.9052
HQ,1981_6,SF,IDW,6084.979
HQ,1981_7,SF,IDW,6068.724
HQ,1981_8,SF,IDW,6040.614
HQ,1981_9,SF,IDW,6008.9696
HQ,1982_5,SF,IDW,6008.6522
HQ,1982_6,SF,IDW,6043.1995
HQ,1982_7,SF,IDW,6135.1813
HQ,1982_8,SF,IDW,6052.3932
HQ,1982_9,SF,IDW,6002.4216
HQ,1983_5,SF,IDW,6069.591
HQ,1983_6,SF,IDW,6140.1354
HQ,1983_7,SF,IDW,6056.7448
HQ,1983_8,SF,IDW,5992.8274
HQ,1983_9,SF,IDW,6110.0813
HQ,1984_5,SF,IDW,6052.3415
HQ,1984_6,SF,IDW,6150.2955
HQ,1984_7,SF,IDW,6044.3403
HQ,1984_8,SF,IDW,6043.9642
HQ,1984_9,SF,IDW,6078.357
HQ,1985_5,SF,IDW,6072.265
HQ,1985_6,SF,IDW,6052.1015
HQ,1985_7,SF,IDW,6103.5881
HQ,1985_8,SF,IDW,6033.6706
HQ,1985_9,SF,IDW,6056.4031
HQ,1986_5,SF,IDW,6008.9026
HQ,1986_6,SF,IDW,6131.2688
HQ,1986_7,SF,IDW,6061.6671
