region,date,metrics,type,value
WCXY,1983_9,SF,IDW,6405.2783
WCXY,1984_5,SF,IDW,6385.7472
WCXY,1984_6,SF,IDW,6448.2342
WCXY,1984_7,SF,IDW,6394.1555
WCXY,1984_8,SF,IDW,6394.6921
WCXY,1984_9,SF,IDW,6445.4074
WCXY,1985_5,SF,IDW,6436.6041
WCXY,1985_6,SF,IDW,6431.834
WCXY,1985_7,SF,IDW,6444.3893
WCXY,1985_8,SF,IDW,6370.0677
WCXY,1985_9,SF,IDW,6384.8943
WCXY,1986_5,SF,IDW,6358.3948
WCXY,1986_6,SF,IDW,6470.8334
WCXY,1986_7,SF,IDW,6439.5181
WCXY,1986_8,SF,IDW,6372.5014
WCXY,1986_9,SF,IDW,6353.8141
WCXY,1987_5,SF,IDW,6379.871
WCXY,1987_6,SF,IDW,6402.0375
WCXY,1987_7,SF,IDW,6560.4119
WCXY,1987_8,SF,IDW,6466.9936
WCXY,1987_9,SF,IDW,6369.0338
WCXY,1988_5,SF,IDW,6421.9891
WCXY,1988_6,SF,IDW,6404.2008
WCXY,1988_7,SF,IDW,6455.3733
WCXY,1988_8,SF,IDW,6353.593
WCXY,1988_9,SF,IDW,6413.8928
WCXY,1989_5,SF,IDW,6380.7005
WCXY,1989_6,SF,IDW,6411.5019
WCXY,1989_7,SF,IDW,6431.3565
WCXY,1989_8,SF,IDW,6456.2417
WCXY,1989_9,SF,IDW,6403.7071
WCXY,1990_5,SF,IDW,6374.6163
WCXY,1990_6,SF,IDW,6425.9755
WCXY,1990_7,SF,IDW,6371.9096
WCXY,1990_8,SF,IDW,6471.2708
WCXY,1990_9,SF,IDW,6394.0785
WCXY,1991_5,SF,IDW,6382.7785
WCXY,1991_6,SF,IDW,6577.8083
WCXY,1991_7,SF,IDW,6564.9987
WCXY,1991_8,SF,IDW,6415.3593
WCXY,1991_9,SF,IDW,6399.5045
WCXY,1992_5,SF,IDW,6359.4837
WCXY,1992_6,SF,IDW,6390.8343
WCXY,1992_7,SF,IDW,6339.411
WCXY,1992_8,SF,IDW,6430.3008
WCXY,1992_9,SF,IDW,6388.8381
WCXY,1993_5,SF,IDW,6384.4926
WCXY,1993_6,SF,IDW,6457.5215
WCXY,1993_7,SF,IDW,6397.4432
WCXY,1993_8,SF,IDW,6497.1333
WCXY,1993_9,SF,IDW,6390.6844
WCXY,1994_5,SF,IDW,6386.6976
WCXY,1994_6,SF,IDW,6417.4611
WCXY,1994_7,SF,IDW,6334.7365
WCXY,1994_8,SF,IDW,6381.4394
WCXY,1994_9,SF,IDW,6341.5576
WCXY,1995_5,SF,IDW,6416.3033
WCXY,1995_6,SF,IDW,6453.1522
WCXY,1995_7,SF,IDW,6422.3927
WCXY,1995_8,SF,IDW,6386.1793
WCXY,1995_9,SF,IDW,6330.7286
WCXY,1996_5,SF,IDW,6356.3538
WCXY,1996_6,SF,IDW,6459.8865
WCXY,1996_7,SF,IDW,6476.8885
WCXY,1996_8,SF,IDW,6397.3814
WCXY,1996_9,SF,IDW,6339.7841
WCXY,1997_5,SF,IDW,6390.907
WCXY,1997_6,SF,IDW,6385.0198
WCXY,1997_7,SF,IDW,6376.4926
WCXY,1997_8,SF,IDW,6411.8714
WCXY,1997_9,SF,IDW,6331.0169
WCXY,1998_5,SF,IDW,6366.4078
WCXY,1998_6,SF,IDW,6448.0179
WCXY,1998_7,SF,IDW,6438.7294
WCXY,1998_8,SF,IDW,6364.9447
WCXY,1998_9,SF,IDW,6392.8498
WCXY,1999_5,SF,IDW,6382.1087
WCXY,1999_6,SF,IDW,6611.2134
WCXY,1999_7,SF,IDW,6398.0738
WCXY,1999_8,SF,IDW,6553.5466
WCXY,1999_9,SF,IDW,6359.0138
WCXY,2000_5,SF,IDW,6417.7745
WCXY,2000_6,SF,IDW,6431.1764
WCXY,2000_7,SF,IDW,6386.1365
WCXY,2000_8,SF,IDW,6399.1728
WCXY,2000_9,SF,IDW,6351.5608
WCXY,2001_5,SF,IDW,6346.4811
WCXY,2001_6,SF,IDW,6520.0576
WCXY,2001_7,SF,IDW,6417.2853
WCXY,2001_8,SF,IDW,6469.7403
WCXY,2001_9,SF,IDW,6334.084
WCXY,2002_5,SF,IDW,6470.8116
WCXY,2002_6,SF,IDW,6483.4419
WCXY,2002_7,SF,IDW,6380.584
WCXY,2002_8,SF,IDW,6401.2186
WCXY,2002_9,SF,IDW,6361.8127
WCXY,2003_5,SF,IDW,6344.9247
WCXY,2003_6,SF,IDW,6403.5058
WCXY,2003_7,SF,IDW,6504.3978
WCXY,2003_8,SF,IDW,6362.5148
WCXY,2003_9,SF,IDW,6353.5091
WCXY,2004_5,SF,IDW,6397.0526
WCXY,2004_6,SF,IDW,6479.7238
WCXY,2004_7,SF,IDW,6410.2676
WCXY,2004_8,SF,IDW,6368.3958
WCXY,2004_9,SF,IDW,6344.7293
WCXY,2005_5,SF,IDW,6368.7805
WCXY,2005_6,SF,IDW,6364.4363
WCXY,2005_7,SF,IDW,6397.0193
WCXY,2005_8,SF,IDW,6436.6354
WCXY,2005_9,SF,IDW,6388.2977
WCXY,2006_5,SF,IDW,6373.4557
WCXY,2006_6,SF,IDW,6369.5004
WCXY,2006_7,SF,IDW,6492.5546
WCXY,2006_8,SF,IDW,6359.7529
WCXY,2006_9,SF,IDW,6382.9382
WCXY,2007_5,SF,IDW,6362.024
WCXY,2007_6,SF,IDW,6372.3599
WCXY,2007_7,SF,IDW,6542.5522
WCXY,2007_8,SF,IDW,6402.9869
WCXY,2007_9,SF,IDW,6407.5235
WCXY,2008_5,SF,IDW,6406.4191
WCXY,2008_6,SF,IDW,6449.1885
WCXY,2008_7,SF,IDW,6416.7097
WCXY,2008_8,SF,IDW,6408.1215
WCXY,2008_9,SF,IDW,6376.8074
WCXY,2009_5,SF,IDW,6356.728
WCXY,2009_6,SF,IDW,6466.8443
WCXY,2009_7,SF,IDW,6499.6749
WCXY,2009_8,SF,IDW,6419.9998
WCXY,2009_9,SF,IDW,6377.3395
WCXY,2010_5,SF,IDW,6359.7604
WCXY,2010_6,SF,IDW,6345.7996
WCXY,2010_7,SF,IDW,6466.2224
WCXY,2010_8,SF,IDW,6402.1814
WCXY,2010_9,SF,IDW,6387.705
WCXY,2011_5,SF,IDW,6356.7179
WCXY,2011_6,SF,IDW,6533.0122
WCXY,2011_7,SF,IDW,6465.9779
WCXY,2011_8,SF,IDW,6578.5576
WCXY,2011_9,SF,IDW,6337.7156
WCXY,2012_5,SF,IDW,6375.0394
WCXY,2012_6,SF,IDW,6361.6195
WCXY,2012_7,SF,IDW,6437.5072
WCXY,2012_8,SF,IDW,6471.6826
WCXY,2012_9,SF,IDW,6365.8657
WCXY,2013_5,SF,IDW,6411.4252
WCXY,2013_6,SF,IDW,6416.6044
WCXY,2013_7,SF,IDW,6384.9992
WCXY,2013_8,SF,IDW,6369.4405
WCXY,2013_9,SF,IDW,6370.7402
WCXY,2014_5,SF,IDW,6365.2586
WCXY,2014_6,SF,IDW,6415.1935
WCXY,2014_7,SF,IDW,6487.3103
WCXY,2014_8,SF,IDW,6492.48
WCXY,2014_9,SF,IDW,6369.4815
WCXY,2015_5,SF,IDW,6383.2887
WCXY,2015_6,SF,IDW,6739.5114
WCXY,2015_7,SF,IDW,6402.8652
WCXY,2015_8,SF,IDW,6435.2462
WCXY,2015_9,SF,IDW,6399.2715
WCXY,2016_5,SF,IDW,6444.6194
WCXY,2016_6,SF,IDW,6529.1689
WCXY,2016_7,SF,IDW,6509.1554
WCXY,2016_8,SF,IDW,6364.1833
WCXY,2016_9,SF,IDW,6510.9346
YCDM,1979_5,SF,IDW,6162.1282
YCDM,1979_6,SF,IDW,6209.5237
YCDM,1979_7,SF,IDW,6188.8956
YCDM,1979_8,SF,IDW,6175.8859
YCDM,1979_9,SF,IDW,6167.3276
YCDM,1980_5,SF,IDW,6156.9462
YCDM,1980_6,SF,IDW,6227.9204
YCDM,1980_7,SF,IDW,6217.5546
YCDM,1980_8,SF,IDW,6333.5027
YCDM,1980_9,SF,IDW,6196.0881
YCDM,1981_5,SF,IDW,6172.312
YCDM,1981_6,SF,IDW,6218.528
YCDM,1981_7,SF,IDW,6223.9985
YCDM,1981_8,SF,IDW,6168.6836
YCDM,1981_9,SF,IDW,6160.6103
YCDM,1982_5,SF,IDW,6159.6058
YCDM,1982_6,SF,IDW,6178.108
YCDM,1982_7,SF,IDW,6286.163
YCDM,1982_8,SF,IDW,6183.819
YCDM,1982_9,SF,IDW,6150.0552
YCDM,1983_5,SF,IDW,6207.8911
YCDM,1983_6,SF,IDW,6264.1167
YCDM,1983_7,SF,IDW,6196.9897
YCDM,1983_8,SF,IDW,6149.3035
YCDM,1983_9,SF,IDW,6244.3332
YCDM,1984_5,SF,IDW,6197.7663
YCDM,1984_6,SF,IDW,6229.3147
YCDM,1984_7,SF,IDW,6215.4673
YCDM,1984_8,SF,IDW,6197.0214
YCDM,1984_9,SF,IDW,6204.2584
YCDM,1985_5,SF,IDW,6228.97
YCDM,1985_6,SF,IDW,6207.7141
YCDM,1985_7,SF,IDW,6273.6862
YCDM,1985_8,SF,IDW,6169.5964
YCDM,1985_9,SF,IDW,6217.9206
YCDM,1986_5,SF,IDW,6162.6486
YCDM,1986_6,SF,IDW,6283.7672
YCDM,1986_7,SF,IDW,6246.2448
YCDM,1986_8,SF,IDW,6175.2932
YCDM,1986_9,SF,IDW,6166.9998
YCDM,1987_5,SF,IDW,6179.5261
YCDM,1987_6,SF,IDW,6195.0892
YCDM,1987_7,SF,IDW,6341.0918
YCDM,1987_8,SF,IDW,6240.9454
YCDM,1987_9,SF,IDW,6190.2597
YCDM,1988_5,SF,IDW,6207.2843
YCDM,1988_6,SF,IDW,6188.7861
YCDM,1988_7,SF,IDW,6237.4638
YCDM,1988_8,SF,IDW,6164.665
YCDM,1988_9,SF,IDW,6204.2258
YCDM,1989_5,SF,IDW,6178.6472
YCDM,1989_6,SF,IDW,6202.4682
YCDM,1989_7,SF,IDW,6229.8228
YCDM,1989_8,SF,IDW,6229.8181
YCDM,1989_9,SF,IDW,6216.3428
YCDM,1990_5,SF,IDW,6175.4791
YCDM,1990_6,SF,IDW,6202.4533
YCDM,1990_7,SF,IDW,6151.4649
YCDM,1990_8,SF,IDW,6280.4596
YCDM,1990_9,SF,IDW,6234.5184
YCDM,1991_5,SF,IDW,6178.3537
YCDM,1991_6,SF,IDW,6341.5755
YCDM,1991_7,SF,IDW,6306.5219
YCDM,1991_8,SF,IDW,6200.1605
YCDM,1991_9,SF,IDW,6183.169
YCDM,1992_5,SF,IDW,6159.7064
YCDM,1992_6,SF,IDW,6188.4472
YCDM,1992_7,SF,IDW,6139.835
YCDM,1992_8,SF,IDW,6236.142
YCDM,1992_9,SF,IDW,6177.0594
YCDM,1993_5,SF,IDW,6177.8554
YCDM,1993_6,SF,IDW,6244.7919
YCDM,1993_7,SF,IDW,6230.5724
YCDM,1993_8,SF,IDW,6336.6256
YCDM,1993_9,SF,IDW,6190.728
YCDM,1994_5,SF,IDW,6177.3661
YCDM,1994_6,SF,IDW,6225.1881
YCDM,1994_7,SF,IDW,6130.2566
YCDM,1994_8,SF,IDW,6204.21
YCDM,1994_9,SF,IDW,6146.686
YCDM,1995_5,SF,IDW,6223.431
YCDM,1995_6,SF,IDW,6246.2775
YCDM,1995_7,SF,IDW,6237.1673
YCDM,1995_8,SF,IDW,6179.7097
YCDM,1995_9,SF,IDW,6131.0114
YCDM,1996_5,SF,IDW,6142.8366
YCDM,1996_6,SF,IDW,6262.8516
YCDM,1996_7,SF,IDW,6281.1411
YCDM,1996_8,SF,IDW,6189.7121
YCDM,1996_9,SF,IDW,6137.0635
YCDM,1997_5,SF,IDW,6175.1819
YCDM,1997_6,SF,IDW,6215.6088
YCDM,1997_7,SF,IDW,6198.6762
YCDM,1997_8,SF,IDW,6240.2994
YCDM,1997_9,SF,IDW,6134.2922
YCDM,1998_5,SF,IDW,6160.7112
YCDM,1998_6,SF,IDW,6229.6801
YCDM,1998_7,SF,IDW,6239.9647
YCDM,1998_8,SF,IDW,6166.747
YCDM,1998_9,SF,IDW,6215.4431
YCDM,1999_5,SF,IDW,6180.5585
YCDM,1999_6,SF,IDW,6470.703
YCDM,1999_7,SF,IDW,6176.6274
YCDM,1999_8,SF,IDW,6323.9357
YCDM,1999_9,SF,IDW,6175.3054
YCDM,2000_5,SF,IDW,6208.3117
YCDM,2000_6,SF,IDW,6205.6097
YCDM,2000_7,SF,IDW,6177.7093
YCDM,2000_8,SF,IDW,6218.1105
YCDM,2000_9,SF,IDW,6144.789
YCDM,2001_5,SF,IDW,6149.5444
YCDM,2001_6,SF,IDW,6345.0094
YCDM,2001_7,SF,IDW,6195.3949
YCDM,2001_8,SF,IDW,6291.8827
YCDM,2001_9,SF,IDW,6135.2048
YCDM,2002_5,SF,IDW,6260.6697
YCDM,2002_6,SF,IDW,6237.4774
YCDM,2002_7,SF,IDW,6191.8741
YCDM,2002_8,SF,IDW,6232.4167
YCDM,2002_9,SF,IDW,6153.9204
YCDM,2003_5,SF,IDW,6151.1711
YCDM,2003_6,SF,IDW,6191.7595
YCDM,2003_7,SF,IDW,6214.0655
YCDM,2003_8,SF,IDW,6165.0058
YCDM,2003_9,SF,IDW,6152.8917
YCDM,2004_5,SF,IDW,6200.5211
YCDM,2004_6,SF,IDW,6244.1317
YCDM,2004_7,SF,IDW,6208.8027
YCDM,2004_8,SF,IDW,6168.0919
YCDM,2004_9,SF,IDW,6159.4532
YCDM,2005_5,SF,IDW,6177.2495
YCDM,2005_6,SF,IDW,6150.6363
YCDM,2005_7,SF,IDW,6203.8258
YCDM,2005_8,SF,IDW,6255.9841
YCDM,2005_9,SF,IDW,6194.0586
YCDM,2006_5,SF,IDW,6183.385
YCDM,2006_6,SF,IDW,6163.7097
YCDM,2006_7,SF,IDW,6273.8392
YCDM,2006_8,SF,IDW,6152.5341
YCDM,2006_9,SF,IDW,6177.7336
YCDM,2007_5,SF,IDW,6156.2967
YCDM,2007_6,SF,IDW,6186.3878
YCDM,2007_7,SF,IDW,6259.6302
YCDM,2007_8,SF,IDW,6202.4953
YCDM,2007_9,SF,IDW,6224.0776
YCDM,2008_5,SF,IDW,6199.8923
YCDM,2008_6,SF,IDW,6296.754
YCDM,2008_7,SF,IDW,6188.4452
YCDM,2008_8,SF,IDW,6203.5581
YCDM,2008_9,SF,IDW,6190.5535
YCDM,2009_5,SF,IDW,6154.3982
YCDM,2009_6,SF,IDW,6244.8934
YCDM,2009_7,SF,IDW,6261.2556
YCDM,2009_8,SF,IDW,6258.1684
YCDM,2009_9,SF,IDW,6184.4657
YCDM,2010_5,SF,IDW,6161.8329
YCDM,2010_6,SF,IDW,6163.2857
YCDM,2010_7,SF,IDW,6240.6727
YCDM,2010_8,SF,IDW,6206.5855
YCDM,2010_9,SF,IDW,6196.0935
YCDM,2011_5,SF,IDW,6150.0304
YCDM,2011_6,SF,IDW,6317.7635
YCDM,2011_7,SF,IDW,6189.4191
YCDM,2011_8,SF,IDW,6281.8175
YCDM,2011_9,SF,IDW,6134.507
YCDM,2012_5,SF,IDW,6185.7111
YCDM,2012_6,SF,IDW,6175.7868
YCDM,2012_7,SF,IDW,6204.4723
YCDM,2012_8,SF,IDW,6233.5094
YCDM,2012_9,SF,IDW,6166.5254
YCDM,2013_5,SF,IDW,6192.5632
YCDM,2013_6,SF,IDW,6211.6529
YCDM,2013_7,SF,IDW,6188.895
YCDM,2013_8,SF,IDW,6164.9654
YCDM,2013_9,SF,IDW,6165.6483
YCDM,2014_5,SF,IDW,6162.8323
YCDM,2014_6,SF,IDW,6226.0932
YCDM,2014_7,SF,IDW,6251.7495
YCDM,2014_8,SF,IDW,6283.335
YCDM,2014_9,SF,IDW,6178.141
YCDM,2015_5,SF,IDW,6186.5404
YCDM,2015_6,SF,IDW,6423.8471
YCDM,2015_7,SF,IDW,6207.8828
YCDM,2015_8,SF,IDW,6234.3406
YCDM,2015_9,SF,IDW,6194.4106
YCDM,2016_5,SF,IDW,6245.1136
YCDM,2016_6,SF,IDW,6299.7437
YCDM,2016_7,SF,IDW,6235.3411
YCDM,2016_8,SF,IDW,6157.9031
YCDM,2016_9,SF,IDW,6242.7661
ZX,1979_5,SF,IDW,6070.2103
ZX,1979_6,SF,IDW,6110.1167
ZX,1979_7,SF,IDW,6127.3973
ZX,1979_8,SF,IDW,6128.0299
ZX,1979_9,SF,IDW,6109.8597
ZX,1980_5,SF,IDW,6088.3412
ZX,1980_6,SF,IDW,6154.9041
ZX,1980_7,SF,IDW,6188.3065
ZX,1980_8,SF,IDW,6233.4455
ZX,1980_9,SF,IDW,6105.791
ZX,1981_5,SF,IDW,6110.2893
ZX,1981_6,SF,IDW,6140.4708
ZX,1981_7,SF,IDW,6176.9751
ZX,1981_8,SF,IDW,6156.1477
ZX,1981_9,SF,IDW,6092.4963
ZX,1982_5,SF,IDW,6086.3396
ZX,1982_6,SF,IDW,6112.3469
ZX,1982_7,SF,IDW,6185.6193
ZX,1982_8,SF,IDW,6126.5934
ZX,1982_9,SF,IDW,6072.4948
ZX,1983_5,SF,IDW,6165.9812
ZX,1983_6,SF,IDW,6278.4971
ZX,1983_7,SF,IDW,6164.4508
ZX,1983_8,SF,IDW,6057.9901
ZX,1983_9,SF,IDW,6165.7538
ZX,1984_5,SF,IDW,6109.4876
ZX,1984_6,SF,IDW,6302.3797
ZX,1984_7,SF,IDW,6137.8462
ZX,1984_8,SF,IDW,6116.9307
ZX,1984_9,SF,IDW,6135.213
ZX,1985_5,SF,IDW,6120.4268
ZX,1985_6,SF,IDW,6135.2814
ZX,1985_7,SF,IDW,6191.0604
ZX,1985_8,SF,IDW,6110.8813
ZX,1985_9,SF,IDW,6124.1967
ZX,1986_5,SF,IDW,6071.2271
ZX,1986_6,SF,IDW,6179.7494
ZX,1986_7,SF,IDW,6121.7821
ZX,1986_8,SF,IDW,6111.5575
ZX,1986_9,SF,IDW,6124.3356
ZX,1987_5,SF,IDW,6107.0855
ZX,1987_6,SF,IDW,6120.2203
ZX,1987_7,SF,IDW,6270.7476
ZX,1987_8,SF,IDW,6134.5922
ZX,1987_9,SF,IDW,6123.538
ZX,1988_5,SF,IDW,6121.2118
ZX,1988_6,SF,IDW,6131.3133
ZX,1988_7,SF,IDW,6101.9565
ZX,1988_8,SF,IDW,6153.7121
ZX,1988_9,SF,IDW,6109.7997
ZX,1989_5,SF,IDW,6115.1114
ZX,1989_6,SF,IDW,6129.0533
ZX,1989_7,SF,IDW,6165.068
ZX,1989_8,SF,IDW,6192.9098
ZX,1989_9,SF,IDW,6171.4924
ZX,1990_5,SF,IDW,6111.7139
ZX,1990_6,SF,IDW,6126.921
ZX,1990_7,SF,IDW,6077.413
ZX,1990_8,SF,IDW,6236.7773
ZX,1990_9,SF,IDW,6133.2992
ZX,1991_5,SF,IDW,6144.429
ZX,1991_6,SF,IDW,6174.1006
ZX,1991_7,SF,IDW,6187.0941
ZX,1991_8,SF,IDW,6106.2274
ZX,1991_9,SF,IDW,6132.1661
ZX,1992_5,SF,IDW,6083.7134
ZX,1992_6,SF,IDW,6128.9475
ZX,1992_7,SF,IDW,6089.1652
ZX,1992_8,SF,IDW,6144.7074
ZX,1992_9,SF,IDW,6155.8147
ZX,1993_5,SF,IDW,6146.0936
ZX,1993_6,SF,IDW,6154.2064
ZX,1993_7,SF,IDW,6181.0638
ZX,1993_8,SF,IDW,6236.2389
ZX,1993_9,SF,IDW,6102.0978
ZX,1994_5,SF,IDW,6085.0732
ZX,1994_6,SF,IDW,6202.1748
ZX,1994_7,SF,IDW,6058.9029
ZX,1994_8,SF,IDW,6130.1611
ZX,1994_9,SF,IDW,6054.6344
ZX,1995_5,SF,IDW,6133.7586
ZX,1995_6,SF,IDW,6198.7643
ZX,1995_7,SF,IDW,6153.131
ZX,1995_8,SF,IDW,6119.6742
ZX,1995_9,SF,IDW,6046.7228
ZX,1996_5,SF,IDW,6052.5599
ZX,1996_6,SF,IDW,6303.8154
ZX,1996_7,SF,IDW,6209.5583
ZX,1996_8,SF,IDW,6125.1537
ZX,1996_9,SF,IDW,6048.5383
ZX,1997_5,SF,IDW,6086.7882
ZX,1997_6,SF,IDW,6093.3013
ZX,1997_7,SF,IDW,6168.914
ZX,1997_8,SF,IDW,6196.8359
ZX,1997_9,SF,IDW,6053.0261
ZX,1998_5,SF,IDW,6102.5215
ZX,1998_6,SF,IDW,6145.4806
ZX,1998_7,SF,IDW,6146.8741
ZX,1998_8,SF,IDW,6127.7572
ZX,1998_9,SF,IDW,6139.7328
ZX,1999_5,SF,IDW,6111.2784
ZX,1999_6,SF,IDW,6478.8692
ZX,1999_7,SF,IDW,6110.8006
ZX,1999_8,SF,IDW,6250.2692
ZX,1999_9,SF,IDW,6068.6482
ZX,2000_5,SF,IDW,6123.0079
ZX,2000_6,SF,IDW,6120.394
ZX,2000_7,SF,IDW,6077.5124
ZX,2000_8,SF,IDW,6120.2737
ZX,2000_9,SF,IDW,6063.9304
ZX,2001_5,SF,IDW,6083.1421
ZX,2001_6,SF,IDW,6199.0417
ZX,2001_7,SF,IDW,6141.0059
ZX,2001_8,SF,IDW,6182.7805
ZX,2001_9,SF,IDW,6047.2094
ZX,2002_5,SF,IDW,6147.0497
ZX,2002_6,SF,IDW,6129.407
ZX,2002_7,SF,IDW,6098.8625
ZX,2002_8,SF,IDW,6142.1794
ZX,2002_9,SF,IDW,6073.5631
ZX,2003_5,SF,IDW,6087.6206
ZX,2003_6,SF,IDW,6101.7155
ZX,2003_7,SF,IDW,6097.5688
ZX,2003_8,SF,IDW,6113.5102
ZX,2003_9,SF,IDW,6081.4689
ZX,2004_5,SF,IDW,6127.3541
ZX,2004_6,SF,IDW,6129.8256
ZX,2004_7,SF,IDW,6103.5439
ZX,2004_8,SF,IDW,6106.8068
ZX,2004_9,SF,IDW,6091.0481
ZX,2005_5,SF,IDW,6081.4226
ZX,2005_6,SF,IDW,6070.0322
ZX,2005_7,SF,IDW,6203.5971
ZX,2005_8,SF,IDW,6139.8692
ZX,2005_9,SF,IDW,6091.1207
ZX,2006_5,SF,IDW,6126.5264
ZX,2006_6,SF,IDW,6096.6035
ZX,2006_7,SF,IDW,6157.4817
ZX,2006_8,SF,IDW,6069.6289
ZX,2006_9,SF,IDW,6101.2079
ZX,2007_5,SF,IDW,6073.0832
ZX,2007_6,SF,IDW,6106.5464
ZX,2007_7,SF,IDW,6124.7935
ZX,2007_8,SF,IDW,6098.5322
ZX,2007_9,SF,IDW,6145.3879
ZX,2008_5,SF,IDW,6116.1148
ZX,2008_6,SF,IDW,6276.8435
ZX,2008_7,SF,IDW,6158.7235
ZX,2008_8,SF,IDW,6120.8717
ZX,2008_9,SF,IDW,6091.5272
ZX,2009_5,SF,IDW,6069.8704
ZX,2009_6,SF,IDW,6142.4489
ZX,2009_7,SF,IDW,6173.7528
ZX,2009_8,SF,IDW,6208.2507
ZX,2009_9,SF,IDW,6071.1533
ZX,2010_5,SF,IDW,6077.5224
ZX,2010_6,SF,IDW,6105.2376
ZX,2010_7,SF,IDW,6194.2362
ZX,2010_8,SF,IDW,6103.4347
ZX,2010_9,SF,IDW,6117.2096
ZX,2011_5,SF,IDW,6074.888
ZX,2011_6,SF,IDW,6318.288
ZX,2011_7,SF,IDW,6123.521
ZX,2011_8,SF,IDW,6208.8785
ZX,2011_9,SF,IDW,6077.2855
ZX,2012_5,SF,IDW,6144.4214
ZX,2012_6,SF,IDW,6122.55
ZX,2012_7,SF,IDW,6110.9775
ZX,2012_8,SF,IDW,6269.7365
ZX,2012_9,SF,IDW,6103.6745
ZX,2013_5,SF,IDW,6099.2259
ZX,2013_6,SF,IDW,6177.9937
ZX,2013_7,SF,IDW,6075.8982
ZX,2013_8,SF,IDW,6109.026
ZX,2013_9,SF,IDW,6079.4066
ZX,2014_5,SF,IDW,6097.4973
ZX,2014_6,SF,IDW,6143.7291
ZX,2014_7,SF,IDW,6168.7289
ZX,2014_8,SF,IDW,6154.3653
ZX,2014_9,SF,IDW,6112.9378
ZX,2015_5,SF,IDW,6116.7626
ZX,2015_6,SF,IDW,6190.3001
ZX,2015_7,SF,IDW,6198.8091
ZX,2015_8,SF,IDW,6158.2424
ZX,2015_9,SF,IDW,6106.3515
ZX,2016_5,SF,IDW,6196.2833
ZX,2016_6,SF,IDW,6257.4577
ZX,2016_7,SF,IDW,6147.7725
ZX,2016_8,SF,IDW,6094.0833
ZX,2016_9,SF,IDW,6239.9002
